index,asin,url,title,price,description
362,B00A62ZY4E,https://www.amazon.com/dp/B00A62ZY4E,The Successful Development Director: How to be a SUCCESS raising friends and funds for your organization,4.99,"Raising funds for a nonprofit organization can either be terrifying or one of the most satisfying experiences you will ever undertake.  If you are a new development director, a volunteer, a board member or a nonprofit CEO, you'll find this book to be an easy-read guide to success.  WIth 30 years in nonprofit fundraising, marketing, communications and consulting, Jeff McLinden presents the fundamentals of fundraising in an easy-to-read, entertaining, and encouraging style designed to help you raise all the money you need for your nonprofit cause.  From the Four Laws of Development to Raising Major Gifts, you'll learn the foundational principles that make fundraising strategies work.  You'll also learn why you should pursue ""donor delight"" as the best way to keep financial partners engaged and giving.  You'll learn communications methods that work best, plus how to create a development plan that keeps your focus on where it should be -- on achieving the right objectives with the most important segments of your donor file.   Jeff McLinden has spent more than thirty years working within nonprofit organizations large and small. He worked as a department head and part of the management teams for two of America's largest and most recognized nonprofits.  Since 1992 Jeff has consulted for dozens of nonprofit organizations as vice president of one of the most respected firms serving the nonprofit sector.  The author of dozens of articles on development, marketing and communications, Jeff has also taught hundreds of professionals at national conferences across the United States. ""The Successful Development Director"" will give you the confidence to plan and execute strategies that will meet your organization's needs, satisfy your board, and create value for your donors."
363,B004FEFAMK,https://www.amazon.com/dp/B004FEFAMK,How to Make Money and Bigger Tips as a Waitress,2.99,"Excellent advice from a seasoned waitress in a high-end restaurant. Servers maximize their income by following certain rules and behaviors. Don't squat at the table, learn to serve high-end customers and earn generous tips on expensive tickets. Get hired by the best restaurants and know how to behave at the table to make the most money possible. Become a polished server and make bigger tips while working as a waitress or waiter in the restaurant industry."
364,B004L62034,https://www.amazon.com/dp/B004L62034,Richard Branson Unplugged,0.99,"The secrets of a business superstar: Peter Fisk talks to Richard Branson ...Richard Branson is an inspiration to many, the champion of customers and hero of many business people. The Virgin founder is a maverick entrepreneur and hippy billionaire, adventurer and philanthropist. He is always looking for new ways to do more for people, and to create a better world. I recently had the opportunity to spend a day with him - to explore what drives him, what matters most to him, and what comes next in his amazing life. Some of the insights included• What’s he most proud of? Launching his airline with one old 747 and no experience. • Does he do his own emails? He reads them on paper, and dictates answers. • Have a mobile phone? Yes but keeps losing it (until it rang mid-session!). • How does he divide his time? 30% on his businesses, 70% on doing good. • Prioritise his time? He keeps his own pocket diary (and has a great PA). • Will he run (his) marathon? Yes. He’s swimming 2 hours a day to get in shape. • How does he manage his businesses? Hands off influence and inspiration. • What about finance, risk, decisions? Big decisions are about doing the right thing. • Excel spreadsheets? No thanks. Not even sure of difference between net and gross. • Scariest moment? When his co-pilot jumped out the hot air balloon and left him to it. • Buy his own food and clothes? No, cant you tell. Always the same jeans and shirt. • Where go on holiday? Neckar with friends like Larry Page, and pull up the drawbridge. • How keep his brand fresh? Keep focused on the detail – the little things matter. • Terminal 5? No he doesn’t plan to use it – preparation is always important, isn’t it. • His best attribute? Listening – respect every person, and you learn so much more. • What’s he spend his fee for speaking today? His various AIDS/HIV projects in Africa. • Business leader he most admires? Steve Jobs. Coming back. Transforming his market. • His biggest failure? Don’t remember - always look forward, never back. Screw it, lets do it."
365,B00ILZY2H8,https://www.amazon.com/dp/B00ILZY2H8,,,
366,B00EPEPYY4,https://www.amazon.com/dp/B00EPEPYY4,Investment Principles for the Obedient Christian,0.99,"Long-time investment consultant, Greg Harris, lays out the basics of financial stewardship and investing from a Biblical perspective. This book is required reading for Christians who want to conduct their finances in a manner that pleases the Lord.From the basics of budgeting to sound investment principles, Harris offers up specific, practical advice with loads of scripture to back it up."
367,B00HY4WPSA,https://www.amazon.com/dp/B00HY4WPSA,Bitcoin Explained Simply: An Easy Guide To The Basics That Anyone Can Understand,2.99,"NEW!  Updated with 'What Does The Crash of Mt. Gox Mean For Bitcoin'?  'Is Dorian Nakamoto Really Satoshi Nakamoto, The Inventor of Bitcoin'?  And -- How to store Bitcoins in such a way that they exist nowhere else but *in your mind*!  (Yes, really -- and no, this is not a gimmick, you really can do this).Industry Expert Mark Jeffrey is an award-winning serial entrepreneur of innovative technology companies backed by Tier One investors, and now he breaks down Bitcoin for you in SIMPLE, easy-to-understand language!  It is still VERY early in the Bitcoin game: only 0.03% of the world owns bitcoins, we still have 99.97% left to go!  Knowing the contents of this book is literally like knowing about the potential of the Internet back in 1993!In this volume, you’ll learn:- Exactly what Bitcoin is — and isn’t (for example: how is this different from Paypal? Hint: VERY)- How Bitcoins works, explained in everyday, non-technical language, with metaphors that are easy for anyone to understand- How to get YOUR OWN Bitcoins RIGHT NOW!- How to spend Bitcoins — and accept them - How to Mine bitcoins (and learn exactly how mining works!)- A detailed, simple explanation of the ‘blockchain’ mechanism — the ‘flux capacitor’, if you will — that makes Bitcoin possible!- The history of Bitcoin, as well as up-to-date stories and anecdotes of how it is being used right now!- How you can protect your self against Bitcoin theft and scams- Links and recommendations of Bitcoin productsThis is exactly the book I wish someone had handed to me when I was first learning about Bitcoin.Don’t wait to see what will happen in 2014 … know ahead of time!  Scroll up and buy this book and already be smarter in the next five minutes … About The Author:Mark Jeffrey is an award-winning serial entrepreneur of innovative technology companies backed by Tier One investors.  These include The Palace (sold to Communities.com in 1998), Zero Degrees (sold to InterActive Corp/IAC in 2004), Mahalo (now Inside.com), ThisWeekIn, and Glossi.  He has authored five books, including the Max Quick series, published and optioned by Harper Collins.  Mark consults as a technology co-founder to a portfolio of companies in tablets, mobile, digital media, social, and digital publishing.Mark served as Chief Product Officer on the founding team of Glossi.com, a new site where anyone can create and self-publish digital magazines.  Mark formulated the core idea behind the company, and then managed product design, technology, and ongoing competitive analysis on Glossi’s product, business, and technology.Mark co-founded and served as founding CEO of the web television network ThisWeekIn.Mark was the founding CTO of Mahalo.com (now Inside.com), a human-powered search and learning site, backed by Sequoia Capital (Google, Youtube, Yahoo), CBS, Newscorp, and Elon Musk (Paypal, Tesla, SpaceX).Mark was Co-Founder and VP Product & Technology for the early business social networking company, ZeroDegrees.  Founded in 2002, Mark sold the company to Barry Diller’s IAC/InteractiveCorp in 2004, with more than one million registered users.Mark’s first company, The Palace, was backed by Time Warner, Intel and Softbank, and sold to Communities.com in 1998. The Palace was a popular avatar virtual world environment that grew to 10 million users at its peak. The Palace was selected ‘The Best of 1996' by Entertainment Weekly, and received numerous awards and coverage including: a Webby Award nomination; “Cool Innovation of the Year” nomination; and was selected as the Chicago SUN-Times’ Best Website in 1998.Mark has been named one of '50 to Watch' by Variety magazine, a 'Hero of Multimedia' by Entertainment Weekly and presented at the very first Harvard Conference on The Internet and Society in 1996."
368,B008SYXN36,https://www.amazon.com/dp/B008SYXN36,Things I Wish I Knew Then,2.99,"This book is the result of a lecture that my wife Joan and I gave every semester on the last day of our business and ethics class at the University of St. Thomas in St. Paul, Minnesota. For almost seven years, we gave our students the “Top Ten” things (we actually had 12 but liked the title) we wished we knew when we were 20 years old. This list summarizes all of the things that we learned in starting and advising over 20 businesses over the years. It is also a set of life lessons from my life – things that I wish someone had been able to share with me when I was just starting out in my life and career. Although I wrote this for young people, the lessons are appropriate for people of any age, whether you are twenty or fifty -- because life is a marathon, not a sprint."
369,B0088OVOJG,https://www.amazon.com/dp/B0088OVOJG,App Marketing: Creating a Wildly Successful Mobile App the First Time (App Millions Now Book 2),0.99,This book WILL teach you is how to make sure your app is WILDLY successful once it’s launched.Creating a mobile app is only the first part of the process of a successful app launch. The second and most important part is marketing your app to guarantee that it gets a ton of downloads and sky-rockets in the app store’s rankings.This is what this book is about.
370,B0096EFFGK,https://www.amazon.com/dp/B0096EFFGK,The Non-Profit Fundraising Formula,2.99,"Successful fundraising follows a formula - does your non-profit use it?   This informative read by non-profit consultant, speaker, and author Joe Garecht (founder of The Fundraising Authority) lays out the four key steps any organization must take to raise the money they need to thrive.No matter how small or large your non-profit is, no matter your mission, no matter how much you raise each year, you'll need to follow this four step fundraising formula if you want your organization to be able to stop worrying about money.Successful non-profits around the world apply the non-profit fundraising formula each and every day to grow their development efforts.  Are you ready to join them?This book is appropriate for schools, churches, social service agencies, civic organizations, and non-profits of every stripe.In The Non-Profit Fundraising Formula, you will learn:*Why fundraising is central to your organization's mission*How you can find new prospects and get them engaged in your efforts*The easiest and most effective ways to cultivate new prospects and build relationships that lead to asks*How to make successful fundraising asks*The correct strategy for stewarding your donors so that they continue to give year after year.*How to write a fundraising plan that works for your organizationJoe Garecht is the author of The Silent Auction Handbook (available on Amazon)  as well as the creator of numerous non-profit training programs including: -Supercharge Your Fundraising -Mastering Online Fundraising -How to Find New Major Donors and Get Them to Give to Your Non-Profit, and -How to Raise More Money through Direct Mail FundraisingJoe has served as both an Executive Director and Development Director at numerous non-profits and has helped organizations worldwide raise more than $25 million to date."
371,B009F5VUL4,https://www.amazon.com/dp/B009F5VUL4,The Future of Social Security: Considering Privatization,8.97,"Social Security is starting to look different as American's age and there are fewer younger workers. This book considers the most common proposals for ""fixing"" Social Security. Privatizing is one often mentioned solution.  Gail A. Lee looks carefully at what privatizing might do for recipients."
372,B00BFZ80MO,https://www.amazon.com/dp/B00BFZ80MO,"The Cure for Blogophobia: How to Easily Create, Publish and Promote Your Business Blog",4.99,"Engaging in Content Marketing allows businesses use the internet to build trust and expert status so that they become perceived the “go-to” provider in their field. Content Marketing will help businesses get found online.  Potential Customers can find you and Existing Customers can find out more about you.  The Cure for Blogophobia provides tips and tools for developing and executing a content marketing program for businesses of all sizes. The step-by-step process covers concepting, creating, publishing and promoting content that businesses and individuals can use to grow their business. Included are helpful ideas for researching and archiving content, hints about writing: structure, voice, and style, creating grabber headlines and implementing SEO tactics.  If businesses aren’t employing a content marketing strategy, they are missing a huge opportunity to connect with customers and stay “top of mind.”  Discover the #1 Reason to Engage in Content Marketing in The Cure for Blogphobia."
373,B00BA1UK26,https://www.amazon.com/dp/B00BA1UK26,Legitimate Leadership,9.99,"Legitimate Leadership, written by Wendy Lambourne, essentially looks at what every employer strives for but often gives up on: attaining the willingness of employees at work.Lambourne is a partner at Schuitema Human Excellence Group, which works extensively among South African blue-chip companies and throughout the world. It has major clients in the UK, USA and Asia.The conclusion of the book is somewhat surprising: employees’ willingness at work is not a direct  “deliverable”  of, for instance, improving work conditions or remuneration. Rather it is a byproduct of the personal relationship which those in command positions at work have with those who report to them.Specifically, willingness at work arises only when those in charge strive for the very best in their people, care for them sincerely and help them to grow,  with no payback agenda in mind.The seminal research supporting the above contention comes from the South African gold mining industry in the 1980s. The initial insights from this research have been validated, by the work done by Wendy Lambourne and her colleagues, in diverse contexts all over the world in the past 20 years.These insights have, moreover, gained special validity in post-Marikana South Africa. This is because, while remuneration and physical conditions on mines have improved in recent decades, the personal relationship between managers and those who report to them at all levels have remained poor or deteriorated.But Legitimate Leadership is not a theoretical discourse on management-employee relations. It is rather a  practical guide on implementing legitimate leadership using the Care and Growth criteria  drawing on examples from an impressive range of organizational contexts. No similar principle–based but usable advice to leaders currently exists.The book is aimed at business owners and managers who are concerned with successfully leading others and transforming both others and themselves in the process."
374,B0099Q1OVU,https://www.amazon.com/dp/B0099Q1OVU,How to Become a Google+ Maestro,2.99,"Just think about it: you are just a book of a few dozen pages from your first step towards total command over the most exuberant symphony in the social networking world.Yes, we are talking about  Google Plus . You simply cannot ignore Google Plus, if you are truly serious about boosting your personal image and business brand recognition.Jump in. In  How to Become a Google Maestro,  discover why half a billion users (and counting) swear by Google Plus.Learn how to get the jump on all except a handful of those half a billion users.Discover how to really conduct the versatile and powerful Google Plus instruments into masterpieces, time and again. Master the cute tricks that the huge majority of Google Plus users are blissfully unaware of.Discover:how to Stream your way to a larger-than-life image;how to run Circles around your competition;how to build up huge, loyal Communities;how to Hangout so that you build up and maintain a huge following;how to create Ripples that run far, fast, and wide;how to stage Events that become rave memories.Become a master conductor and then a Maestro. If Google Plus is just another social networking site, then the Chicago Symphony Orchestra is just another orchestra. Google is using its various tools—tools of the caliber of YouTube, Google Music, Picassa, Android, and most of all Google Plus, all backed by that multi-headed hydra Google Search—to become the ultimate online experience. You can hitch a ride on this juggernaut now, or you can be left behind. Your Google Plus presence directly influences your presence in Google search results. Translated: your business is bound to reap a rich, long-term harvest from a planned and sustained presence in Google Plus.Google Plus is good enough for ESPN, Adidas, Hugo Boss, H&M, Pepsi, Cadbury, Android, Samsung, Ferrari, Toyota, Ford, Virgin, NASA, Fox News and the New York Times.You are more than good enough for it."
375,B007VRXPDY,https://www.amazon.com/dp/B007VRXPDY,"SMS Marketing For Small Businesses: How your small business can thrive with easy, affordable text message marketing!",0.00,"SMS Marketing - It's the fastest growing marketing channel in America today. Every day, tens of thousands of businesses market to their customers with text messages. Why? Over 96 percent of text messages are read because they’re short, direct, timely and every phone receives them. As long as you respect the personal nature of the message, and get your customer’s permission to text them, SMS is the most cost effective way to connect with your customers.Learn how your small business can easily, affordably reach your customers with text messages. Build customer loyalty, increase your revenues, and engage with new customers.Text SMSBook to 313131 right now to see how your business can use SMS Marketing (US Only). Msg&data rates may apply. To opt out, text STOP to 313131."
376,B007PUMO0M,https://www.amazon.com/dp/B007PUMO0M,5 Things You Need to Know Before Starting a Business,2.99,"Serial Entrepreneur, Super-Director, Successful Business Man, Author, and Speaker, Victor O. Adetiba has done what many of the so-called gurus haven't been able to do. He has been able to condense the most important information on starting a business in to a concise and easy to use guide for the person (s) that desires to start a business. In 5 Things You Need to Know Before Starting a Business, Adetiba shares his personal success & failures that helped him start 7 business by the age of 28. He's done business on 4 continents, been hired by Universal Music Group and multiple major recording artists for his expertise, and helped countless of individuals realize and grow their own business. Five Things is a perfect starting place for the young and seasoned individual. ~Dallas Entrepreneurs Magazine"
377,B0088ID3N2,https://www.amazon.com/dp/B0088ID3N2,Kickstarter Power: The Ultimate Crowdfunding Campaign Kit Also for Indiegogo,2.97,"Kindle not needed. Just download a Kindle Reader app for any device. The four special bonuses are worth much more than the price of this book. Read on…People all over the world try and raise money on reward-based crowdfunding such as Kickstarter, Indiegogo and others. I know exactly why there’s less than 50% success rate for crowdfunding campaigns.  I’ve personally reviewed hundreds of campaigns, and re-written dozens of them, which you get a handful of them in one of your bonuses!Take action now. Increase your odds of meeting or exceeding your crowdfunding goal.  Here’s what people are saying: “Absolutely amazing. I've read over a dozen free online crowdfunding guides and tips... none of them even come close to the value I've gotten out of this book. Thank you so very much. Highly recommended!” –Lod L.“Wow!! I cannot believe we got all of this information for this low price. What a steal. It was very professional. Great info.” –Soul C.“Excellent- I found the information exceptionally useful- Thanks for the tips, I am confident that the campaign is going to be a great success.” –Lady D.“Even if you have an agency that prepares your Kickstarter campaign, you must read this detailed planning checklist. I am sure that you can apply some ""key points"" that will open your doors to Kickstarter success! Thanks Marty” –Mark K.It’s nearly impossible to write your own script, marketing messages and key differentiators – I found that entrepreneurs are too close to their product and their passion to do that well. Many asked me to help them be more successful. The first thing I tell them is to read this book. That way they know what it takes to Plan, Prepare, Launch and Engage using my PPLE MethodTM. This book is not just a “Top 10 Tips”. It's comprehensive and based on my personal, direct experience helping over 50 entrepreneurs raise over $300K on Indiegogo and Kickstarter. One of the bonuses is a dozen “BEFORE AND AFTER” write-ups where the campaigner attempted to write their own campaign, and I SIGNIFICANTLY ENHANCED IT, so they met or exceeded their goal. Now it’s your turn!I’m a marketing expert with 25,000 hours of marketing experience under my belt. In this book you get my unique application of Master’s Degree Marketing. You get my successful marketing principles I’ve used over and over, now applied to crowdfunding campaigns. Not theory, but actual results. It simply works. It works for Indiegogo, RocketHub, Kickstarter and any reward-based crowdfunding platform.Inside this book you will get access to my Live Recorded 1.8 hour seminar: ""Make Your Kickstarter Campaign Insanely Successful"".  Beyond this book, you will learn even more about what to do and more importantly what NOT to do.  People have told me: ""It’s like a mini MBA in crowdfunding from the expert""- Mike D.Crowd fund your start up. The Ultimate Kickstarter Checklist and Guide contains the exact details you need to get it right using my PPLE method. Get your Kickstarter Power today!SPECIAL BONUSES INSIDE: BONUS 1 - ""Kickstartable Score"" – Figure out if what you are planning is right for Kickstarter. BONUS 2 - ""Huge List of Crowdfunding Sites""BONUS 3 - “Live Recorded Mini-MBA – ‘Make Your Kickstarter Campaign Insanely Successful’“ BONUS 4 - “A Dozen Before and After Write-ups, My Reviews and Campaign Re-writes”BONUS 5 - ""Tactical Marketing Plan and Schedule Excel Spreadsheet to Plan, Prepare, Launch and Engage for your Campaign""“A great starting point that is loaded with very useful information. A+++” –Jalate E.“Amazing book! Marty is honest and thorough. Ordered a book elsewhere which was cheaper but honestly after seeing Marty's comments - I really wasted my time and funds. If you are going to launch a crowd funding campaign- this is the one to choose. Highly recommended!” –Lady D."
378,B00ITVIUUO,https://www.amazon.com/dp/B00ITVIUUO,"Leadership Skills: Guide to Developing Leadership Skills or 7 Habits of the Leader in Me, Stephen Covey, Stephen Covey Books",2.99,"#1 BESTSELLING BOOK!Develop your Leadership Skills, otherwise your Team will leave you!Just $0.99, NOW. Because it'll be $4.99 soon. Read on your PC, Mac, smart phone, tablet or Kindle device.How to improve your leadership skills? Great question. Let’s see what can be done.An excellent manager is by definition called a leader. How do you become a great and effective leader? Is there a chance for you to develop your skills to become a leader? Yes, of course! You can develop your leadership skills in order to become a great and effective leader. This book is a simple and practical guide that is suited for anyone who is ready to take the role of being a leader. If you are already part of an organization that wants to improve its leadership, this is also perfect for you. Here is a Preview of What You'll Learn...About LeadershipWhat Traits and Qualities You Need to Possess as a LeaderWhat You Need to Know as a LeaderWhat You Need to Do as a LeaderHow to Transform Leadership Functions to HabitsAbout MotivationFREE BONUSScroll Up and use ""Buy Now with 1-Click"" button to download your copy NOW!Take action right away to learn how to become an effective leader in the book ""Leadership Skills - Guide to Developing Leadership Skills or 7 Habits of the Leader in Me "" for a limited time discount of only $0.99! © 2014-2015 All Rights Reserved !Tags: leader standard work, leader eat last, leadership skills, effective people, 7 habits, leader in me, leader checklist, leader eat last, leader book, time management, self-discipline, habits, self-development, skills, management, leader, effectiveness, stephen covey, Stephen Covey, The Leader in Me, Stephen Covey Books, Stephen R Covey, 7 Habits, Leaders Eat Last, Developing Leadership Skills"
379,B005MYLICS,https://www.amazon.com/dp/B005MYLICS,Change Your Financial Mindset and Create Wealth,3.99,"We live in the greatest wealth generating free enterprise system the world has ever known, and when most people die, they have a negative net worth and don't even have enough money to pay for their own funeral.SOMETHING IS WRONG!  WHAT IS IT?If the real problem was not having enough money, then why do 1/3 of all lottery winners file bankruptcy within 5 years?The problem is your Mindset!The reason most people never create any type of financial security is because they never PLANNED ON IT.In his latest book ""Change Your Financial Mindset and Create Wealth,"" self-made millionaire Dale Calvert will share with you the step-by-step formula he has taught to people all over the world to help them expect financial security, work towards it, and obtain it!"
380,B00F9AJNIQ,https://www.amazon.com/dp/B00F9AJNIQ,"31 Days To A Minimalist Life: How To Live With Less, Downsize, And Get More Fulfillment From Life",2.99,"31 Days To A Minimalist LifeHow To Live With Less, Downsize, And Get More Fulfillment From Life* Over 2500 Copies Downloaded! Join The Crowd And Download Now!All over the world, a new trend is beginning to emerge. People are beginning to understand that the stress in their lives can be directly linked to all the clutter and distractions they create on a daily basis. A new trend is emerging where people cut back on their distractions and focus on the tasks that are important in their lives. This emerging trend is called minimalism. Those who practice minimalism identify what is important in their lives and cut out all the other distractions or ""noise.""This book will break down the principals of minimalism into easy, bite-sized chunks. Each day we will supply you with minimalist tips and techniques which you can use to declutter and destress. We will cover minimalist stress reduction, budgeting, organization, and much more. So join the crowd, download now, and learn why minimalism is a rapidly growing phenomenon."
381,B00I6K1K1Y,https://www.amazon.com/dp/B00I6K1K1Y,Freelance With Confidence: 50 Proven Tips for a Successful Freelance Career,2.99,"These 50 pointers will help new and struggling freelancers enjoy a long and satisfying career. The tips cover major concerns of the self-employed, including technology and lifestyle issues. Freelancers are reminded that they do not work alone; they are part of a team. The author, who wrote the award-winning book What to Charge: Pricing Strategies for Freelancers and Consultants, bases the advice on almost 30 years as a successful freelancer."
382,B007IE4MYG,https://www.amazon.com/dp/B007IE4MYG,Divalyn Pleasure Guide To Marketing your Micro-Small Business,9.99,"This book is for the shy girls, young girls, dull girls and us old girls. This book is for all the great business owners, soon to be business owners and the fabulous Diva's in the house business owners..We're in a deep recession, and people need to learn how to become self-employed. My goal is to teach you how to grow your business with little or no money. I know you don't have time to read those big, huge, chunky, colossal books, and you want quick simple answers. I don't beat around the bush, I get right into it. You have to much work to do so this is going to be quick. Are you ready? Let's get this learning started!"
383,B00B0N8KI0,https://www.amazon.com/dp/B00B0N8KI0,Salon Marketing:Policy and Procedures Manual Mark 2015,4.99,"Salon Policy and Procedures ManualSalon Owners have dramas with their Staff continually during their ownership of their business.So much time is spent on dealing with staff in one way or another. Salon Policy and Procedures Manual is a must for all busy hard working Salon Owners.Why You Need to Read This Book ARE YOU FED UP OF DEALING WITH THE DAILY GRIND IN YOUR SALONCAN YOUR SALON RUN SMOOTHLY WITHOUT YOU OR DOES IT FALL APART WITHOUT YOUSalon Marketing Strategies and issuesBeen there got the T. Shirt.As a salon owner, you want everything in your salon to run like clockwork, whether you are in attendance or not; and a Policy and Procedures Manual allows for this. This book is a sample of this.You need to ask yourself the following questions:Is your Salon as successful as you want it to be Do you have to be in attendance at all times in order for your salon to run correctly Do you have problems with staff disciplineDo you need help with staff inductionA brief description of the problem the customer faces. Remember to focus on the pain points.Solution DescriptionSalon BenefitsAs a salon owner, you want everything in your salon to run like clockwork, whether you are inAttendance or not; and this Book allows for this.This will ensure your Salon is a ‘Cut above the rest’The Policy and Procedures Manual Volume 1. This is for a Salon and should be used as a guideline for answers to questions that Managers and employees frequently ask and/or situations that arise from time to time.It is not intended to be a contractual agreement of any kind; however, all managers and employees of your salon should be expected to follow the document as part of their employment practice. Reviews“At the end of the day, this hidden gem can really make the day of any salon shop owner, or any business owner for that matter, a whole lot easier. I don't know where I was without it! This book comes highly recommended!”   Stock7 “I have many moments and or situation not knowing how to respond or deal with a certain situation .Staff hand book has all the answers”. Marijana Dinic * “I see the Staff Handbook: Taking the Worry out of Staff Induction as an investment that any Salon Owner who wishes to grow their business correctly cannot overlook.” * “My only regret is that this book was not available when I started my Hair Salon. It would have saved me a lot of heartache and staff issues. “ * “Any new or existing salon owners, take a tip from me, by the book”     “I have had many moments and or situation not knowing how to respond or deal with a certain situation Staff hand book has all the answers” Would You Like To Know MoreGet started right away and learn through this easy book and Learn how to introduce this into your Salon and have your Salon running smoothly and getting your own Staff to take responsibility more, leaving you to get on with running your Salon .  Scroll to the top of the page and select the 'buy button' now"
384,B009CVYP7M,https://www.amazon.com/dp/B009CVYP7M,How to ask a millionaire for money,2.99,"Do you need money? Learn how to ask for donations, loans, and investments.  I've asked for and received over 5 million dollars so far in my career. I'll teach you how to successfully ask a millionaire for money!"
385,B006RNNXEE,https://www.amazon.com/dp/B006RNNXEE,Zero to $30 Million: The Business Lessons I Learned Mostly the Hard Way,9.99,Business lessons learned in building a $30 million company
386,B006XERLKO,https://www.amazon.com/dp/B006XERLKO,From Debtor to Better: The Details of Debt and How to Get Out!,9.99,"This book will teach you how to get rid of debt for good! In From Debtor to Better, the author (a financial coach and former credit card debt collector) will teach you what debt and money problems really are and how you can beat them. Without a complicated system to follow or hard-to-understand language, the author walks you through the most common types of debt problems, explaining how to handle each one.  Whether you want to beat your own debt mess or educate yourself to be able to help others, this book is a must-read for you and your family!"
387,B00K2AXV0O,https://www.amazon.com/dp/B00K2AXV0O,How To Promote Civility In The Workplace ©: Civil Behavior at Work: What You Can Do to Stop Incivility and Reclaim Joy In The Workplace (Workplace Improvement),5.99,"Anyone can desire to work in and lead in a civil workplace, but not everyone knows how to create and promote civility in their workplace.  By reading this book you have already begun the journey to gain the skills to promote and achieve a civil workplace, so congratulations! This handbook is field tested and will show you step-by-step how to promote civility in your workplace.  Are you ready to take your organization to the next level?"
388,B005E0480Y,https://www.amazon.com/dp/B005E0480Y,,,
389,B00ED392ZO,https://www.amazon.com/dp/B00ED392ZO,Why Cold Calling Doesn't Work,2.99,"Are you a business owner or sales executive who has ""tried"" cold calling as a prospecting method? Did you find that cold calling didn't work for you?Yet you know that somehow this prospecting method, despite all the strange feelings it induces in you and/or your sales staff, clearly works for many companies--large and small.So what went wrong for you? Get this brief book and quickly find out the 12 unexpected reasons exactly why cold calling didn't work for you...and what you can do to fix it to start getting great clients through calling.There is an article going around that says to speed-read through a book, all you have to do is read the first couple pages of each chapter. The author will have shared the important idea in that space; the rest, the other 80%, is ""filler"". Sales On Fire books get right to the point. I respect your time so I write briefly and impactfully. There isn't any filler. You get the important 20% you need. That's why this series is the Sales On Fire Top 20.""I've been doing this a long time but I'm not ashamed to say that you are the FIRST person who has blown me away with your cold calling strategies. I've worked for some of the masters of cold calling like Chet Holmes and the like but you top them all."" ~Mark Fromm, CEO, Business Growth Today, Inc.""Jason truly does have a unique approach. I have an extensive sales background and I believe his techniques are the best I've found to take a brand new person to successful sales person. I also believe his reframing will help many people pick up the phone to make the calls."" ~Christopher Dittemore, CEO, Local Tactics"
390,B009IEXIDU,https://www.amazon.com/dp/B009IEXIDU,Jump-Start Your Work at Home General Transcription Career: The Fast and Easy Way to Get Started!,2.99,"JUST UPDATED for 2018! Do you want to work from home and make an excellent income in a career that offers variety and flexibility and can be started with very little expense? General transcription is one of the few home-based job opportunities that not only offers these things, but also welcomes newbies. ATTENTION: If you're looking for a book that shows you how to snag transcription gigs on Amazon's MTurk and make minimum wage, then this is NOT the book for you. However, if you're looking for a book that will help you establish yourself in a work at home career in transcription, where you'll earn an excellent income and set your own hours, then Jump-Start Your Work at Home General Transcription Career is exactly what you need. Lisa Mills, an experienced general transcriptionist and publisher of work-at-home site Work at Home Mom Revolution, shares everything you need to know to get started in this exciting career. This ebook also includes valuable resources, including a list of 60 general transcription companies hiring home-based transcriptionists (with links). Updated for 2014!“In this ebook, I share the tips and tricks it took me years to acquire, which means you’ll be working smarter and faster and making more money right from the start!”   Lisa Mills"
391,B00B4MURL0,https://www.amazon.com/dp/B00B4MURL0,Boost Your Site’s Sales,2.99,"Want more sales? More opt-ins? Discover 52 proven tips, tactics, and techniques for increasing your website's conversion rates. Copywriter and business consultant Michael Humphreys opens his professional ""bag of tricks"" and reveals 52 different ways that virtually any business owner or marketer can improve their site's performance. You’ll discover bottom line boosters like…•3 easy tips for writing better headlines…•How to get your buyers handing you money month after month like clockwork – this marketing tactic works for both product and services!•The #1 thing your marketing must say… (Hint: It’s not about you!)•How to unlock the powerful selling power of guarantees…•An old-school branding tactic… customers love it and most businesses don’t use it!•How to tap into the power of testimonials…•4 ways to create bonuses that will increase sales…•The profitable secret techniques of upsells, downsells, and cross-sells to maximize sales…•How to get your staff to sell more without threatening to fire them…•3 powerful ways to use scarcity in your marketing…•And even more profit-producing methods!"
